Date,Month,Campaign,Country,Spend,Revenue,Conversions,Clicks,Impressions,Platform,ROAS
2026-06-05,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,73.893897,6325.0,0.5,11.0,21,Google,85.59570217280597
2026-06-05,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,58.770801,0.0,0.0,8.0,20,Google,0.0
2026-06-05,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,865.297302,13270.0,1.0,61.0,147,Google,15.33576953184583
2026-06-06,2026-06,Growify | Shopping Ads | All Product | EOSS,India,2.97,0.0,0.0,3.0,277,Google,0.0
2026-06-06,2026-06,Growify_P.max_HP_EOSS_Ind,India,1350.718168,0.0,0.0,51.0,3750,Google,0.0
2026-06-06,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,43.057805,0.0,0.0,12.0,31,Google,0.0
2026-06-06,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,165.200739,0.0,0.0,7.0,19,Google,0.0
2026-06-06,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,523.000706,5610.0,1.0,67.0,144,Google,10.726562958024
2026-06-07,2026-06,Growify | Shopping Ads | All Product | EOSS,India,45.25,0.0,0.0,9.0,309,Google,0.0
2026-06-07,2026-06,Growify_P.max_HP_EOSS_Ind,India,992.305385,0.0,0.0,45.0,5428,Google,0.0
2026-06-07,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,82.039353,37675.0,1.5,16.0,33,Google,459.2308279174264
2026-06-07,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,581.05,4969.8,0.5,1.0,5,Google,8.553136563118493
2026-06-07,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,805.753608,6357.69094,0.8,67.0,143,Google,7.89036608322578
2026-06-08,2026-06,Growify | Shopping Ads | All Product | EOSS,India,9.25,0.0,0.0,3.0,209,Google,0.0
2026-06-08,2026-06,Growify_P.max_HP_EOSS_Ind,India,1016.396257,0.0,0.0,73.0,5939,Google,0.0
2026-06-08,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,71.392385,0.0,0.0,9.0,26,Google,0.0
2026-06-08,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,1156.957257,4969.8,0.5,10.0,24,Google,4.295577878898253
2026-06-08,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,194.237463,0.0,0.0,44.0,196,Google,0.0
2026-06-09,2026-06,Growify | Shopping Ads | All Product | EOSS,India,38.86,0.0,0.0,6.0,570,Google,0.0
2026-06-09,2026-06,Growify_P.max_HP_EOSS_Ind,India,863.474647,3109.114166,0.62,45.0,3464,Google,3.6007011633776433
2026-06-09,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,104.500543,0.0,0.0,10.0,28,Google,0.0
2026-06-09,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,376.401844,41052.0,1.0,7.0,18,Google,109.06429034391235
2026-06-09,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,1234.04464,0.0,0.0,90.0,392,Google,0.0
2026-06-10,2026-06,Growify | Shopping Ads | All Product | EOSS,India,63.04,0.0,0.0,16.0,1033,Google,0.0
2026-06-10,2026-06,Growify_P.max_HP_EOSS_Ind,India,709.990253,0.0,0.0,37.0,3195,Google,0.0
2026-06-10,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,71.995126,0.0,0.0,12.0,27,Google,0.0
2026-06-10,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,277.279554,0.0,0.0,9.0,20,Google,0.0
2026-06-10,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,1030.940096,0.0,0.0,45.0,264,Google,0.0
2026-06-11,2026-06,Growify | Shopping Ads | All Product | EOSS,India,269.93,0.0,0.0,38.0,2158,Google,0.0
2026-06-11,2026-06,Growify_P.max_HP_EOSS_Ind,India,99.712713,0.0,0.0,12.0,520,Google,0.0
2026-06-11,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,428.129084,0.0,0.0,16.0,39,Google,0.0
2026-06-11,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,132.555126,45408.0,1.0,5.0,12,Google,342.5593665838317
2026-06-11,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,189.338428,0.0,0.0,53.0,125,Google,0.0
2026-06-12,2026-06,Growify | Shopping Ads | All Product | EOSS,India,292.66,0.0,0.0,48.0,4112,Google,0.0
2026-06-12,2026-06,Growify_P.max_HP_EOSS_Ind,India,1302.228858,9974.6524,2.47,112.0,6527,Google,7.659676975151169
2026-06-12,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,803.507706,0.0,0.0,7.0,22,Google,0.0
2026-06-12,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,46.452563,0.0,0.0,5.0,14,Google,0.0
2026-06-12,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,607.934973,0.0,0.0,62.0,146,Google,0.0
2026-06-13,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.85,0.0,0.0,79.0,5527,Google,0.0
2026-06-13,2026-06,Growify_P.max_HP_EOSS_Ind,India,815.186691,0.0,0.0,101.0,6553,Google,0.0
2026-06-13,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,512.983493,0.0,0.0,17.0,35,Google,0.0
2026-06-13,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,440.891277,0.0,0.0,7.0,19,Google,0.0
2026-06-13,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,163.264253,8731.84,1.0,49.0,119,Google,53.482864984535226
2026-06-14,2026-06,Growify | Shopping Ads | All Product | EOSS,India,720.74,0.0,0.0,89.0,5382,Google,0.0
2026-06-14,2026-06,Growify_P.max_HP_EOSS_Ind,India,649.001082,0.0,0.0,64.0,4227,Google,0.0
2026-06-14,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,889.033156,10300.0,1.0,16.0,51,Google,11.585619648138298
2026-06-14,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,1800.51,0.0,0.0,4.0,14,Google,0.0
2026-06-14,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,201.484718,16570.0,1.0,52.0,109,Google,82.23948776105193
2026-06-15,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.97,0.0,0.0,69.0,5424,Google,0.0
2026-06-15,2026-06,Growify_P.max_HP_EOSS_Ind,India,818.249331,24502.10796,0.75,97.0,5569,Google,29.944549945498217
2026-06-15,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,473.832699,0.0,0.0,18.0,44,Google,0.0
2026-06-15,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,168.631125,0.0,0.0,7.0,16,Google,0.0
2026-06-15,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,562.427799,55440.0,1.0,61.0,125,Google,98.5726525228174
2026-06-16,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.98,128.71188,0.03,136.0,9144,Google,0.1287144542890858
2026-06-16,2026-06,Growify_P.max_HP_EOSS_Ind,India,432.944897,8167.66335,0.25,64.0,6240,Google,18.865364637846742
2026-06-16,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,535.504415,27720.0,1.0,15.0,50,Google,51.76427910496312
2026-06-16,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,111.78,0.0,0.0,7.0,14,Google,0.0
2026-06-16,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,663.008463,0.0,0.0,84.0,143,Google,0.0
2026-06-17,2026-06,Growify | Shopping Ads | All Product | EOSS,India,693.13,0.0,0.0,112.0,6873,Google,0.0
2026-06-17,2026-06,Growify_P.max_HP_EOSS_Ind,India,847.590729,0.0,0.0,95.0,6970,Google,0.0
2026-06-17,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,387.689164,0.0,0.0,22.0,45,Google,0.0
2026-06-17,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,68.11,0.0,0.0,6.0,26,Google,0.0
2026-06-17,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,616.928198,9700.0,1.0,90.0,194,Google,15.723061502855801
2026-06-18,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.99,8700.0,1.0,126.0,7505,Google,8.700087000870008
2026-06-18,2026-06,Growify_P.max_HP_EOSS_Ind,India,563.609604,53.70948,0.01,66.0,5252,Google,0.09529553722792843
2026-06-18,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,48.19,0.0,0.0,13.0,31,Google,0.0
2026-06-18,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,133.26,0.0,0.0,9.0,32,Google,0.0
2026-06-18,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,331.875319,0.0,0.0,69.0,179,Google,0.0
2026-06-19,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.83,0.0,0.0,87.0,5233,Google,0.0
2026-06-19,2026-06,Growify_P.max_HP_EOSS_Ind,India,709.924265,0.0,0.0,108.0,8180,Google,0.0
2026-06-19,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,196.166834,0.0,0.0,12.0,34,Google,0.0
2026-06-19,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,93.45,0.0,0.0,10.0,42,Google,0.0
2026-06-19,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,317.432641,1320.22869,0.4,69.0,196,Google,4.159082965888187
2026-06-20,2026-06,Growify | Shopping Ads | All Product | EOSS,India,999.1,0.0,0.0,36.0,1840,Google,0.0
2026-06-20,2026-06,Growify_P.max_HP_EOSS_Ind,India,982.470188,0.0,0.0,126.0,7472,Google,0.0
2026-06-20,2026-06,Growify_Performance Max_Listing_IND,India,662.920099,0.0,0.0,154.0,6469,Google,0.0
2026-06-20,2026-06,Growify_Performance Max_Listing_INTL,Australia,0.0,0.0,0.0,0.0,12,Google,0.0
2026-06-20,2026-06,Growify_Performance Max_Listing_INTL,Canada,0.0,0.0,0.0,0.0,14,Google,0.0
2026-06-20,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,4.81,0.0,0.0,1.0,74,Google,0.0
2026-06-20,2026-06,Growify_Performance Max_Listing_INTL,United States,77.56,0.0,0.0,1.0,60,Google,0.0
2026-06-20,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,0.0,0.0,0.0,0.0,4,Google,0.0
2026-06-20,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,1034.223988,0.0,0.0,10.0,27,Google,0.0
2026-06-20,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,1.25,0.0,0.0,1.0,14,Google,0.0
2026-06-20,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,6.65,0.0,0.0,7.0,24,Google,0.0
2026-06-20,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,590.37273,0.0,0.0,76.0,184,Google,0.0
2026-06-21,2026-06,Growify_P.max_HP_EOSS_Ind,India,706.941816,11296.6,2.0,133.0,7227,Google,15.979532889875056
2026-06-21,2026-06,Growify_Performance Max_Listing_IND,India,1409.098214,0.0,0.0,215.0,11507,Google,0.0
2026-06-21,2026-06,Growify_Performance Max_Listing_INTL,Australia,16.67,0.0,0.0,4.0,204,Google,0.0
2026-06-21,2026-06,Growify_Performance Max_Listing_INTL,Canada,45.689207,0.0,0.0,3.0,227,Google,0.0
2026-06-21,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,44.53,0.0,0.0,4.0,382,Google,0.0
2026-06-21,2026-06,Growify_Performance Max_Listing_INTL,United States,339.18,0.0,0.0,9.0,917,Google,0.0
2026-06-21,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,441.23,0.0,0.0,6.0,12,Google,0.0
2026-06-21,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,1497.75,0.0,0.0,8.0,34,Google,0.0
2026-06-21,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,2.84,0.0,0.0,3.0,6,Google,0.0
2026-06-21,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,620.763313,0.0,0.0,13.0,43,Google,0.0
2026-06-21,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,314.672825,0.0,0.0,81.0,163,Google,0.0
2026-06-22,2026-06,Growify_P.max_HP_EOSS_Ind,India,668.614055,0.0,0.0,106.0,5594,Google,0.0
2026-06-22,2026-06,Growify_Performance Max_Listing_IND,India,1027.385589,0.0,0.0,159.0,7461,Google,0.0
2026-06-22,2026-06,Growify_Performance Max_Listing_INTL,Australia,250.913724,0.0,0.0,4.0,497,Google,0.0
2026-06-22,2026-06,Growify_Performance Max_Listing_INTL,Canada,529.502215,0.0,0.0,14.0,491,Google,0.0
2026-06-22,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,180.891912,0.0,0.0,6.0,370,Google,0.0
2026-06-22,2026-06,Growify_Performance Max_Listing_INTL,United States,1035.98584,0.0,0.0,17.0,1248,Google,0.0
2026-06-22,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,1517.04,0.0,0.0,4.0,8,Google,0.0
2026-06-22,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,404.696663,0.0,0.0,15.0,50,Google,0.0
2026-06-22,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,23.73,0.0,0.0,2.0,8,Google,0.0
2026-06-22,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,765.02,0.0,0.0,5.0,20,Google,0.0
2026-06-22,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,938.340875,2200.0,1.0,97.0,185,Google,2.3445637492878055
2026-06-23,2026-06,Growify_P.max_HP_EOSS_Ind,India,616.647857,0.0,0.0,58.0,3441,Google,0.0
2026-06-23,2026-06,Growify_Performance Max_Listing_IND,India,1006.037574,2805.0,1.0,252.0,12025,Google,2.7881662400016882
2026-06-23,2026-06,Growify_Performance Max_Listing_INTL,Australia,56.126324,0.0,0.0,4.0,259,Google,0.0
2026-06-23,2026-06,Growify_Performance Max_Listing_INTL,Canada,142.306876,0.0,0.0,7.0,363,Google,0.0
2026-06-23,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,247.1936,0.0,0.0,6.0,393,Google,0.0
2026-06-23,2026-06,Growify_Performance Max_Listing_INTL,United States,922.821472,0.0,0.0,26.0,1306,Google,0.0
2026-06-23,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,3.97,0.0,0.0,3.0,9,Google,0.0
2026-06-23,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,32.79,0.0,0.0,7.0,26,Google,0.0
2026-06-23,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,17.54,0.0,0.0,1.0,4,Google,0.0
2026-06-23,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,208.534809,0.0,0.0,11.0,43,Google,0.0
2026-06-23,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,717.017528,3400.0,1.0,88.0,154,Google,4.741864553135443
2026-06-24,2026-06,Growify_P.max_HP_EOSS_Ind,India,808.213696,0.0,0.0,138.0,7695,Google,0.0
2026-06-24,2026-06,Growify_Performance Max_Listing_IND,India,968.260278,0.0,0.0,230.0,11866,Google,0.0
2026-06-24,2026-06,Growify_Performance Max_Listing_INTL,Australia,49.56,0.0,0.0,3.0,159,Google,0.0
2026-06-24,2026-06,Growify_Performance Max_Listing_INTL,Canada,16.55,0.0,0.0,1.0,204,Google,0.0
2026-06-24,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,97.31,0.0,0.0,2.0,234,Google,0.0
2026-06-24,2026-06,Growify_Performance Max_Listing_INTL,United States,1139.859829,0.0,0.0,20.0,736,Google,0.0
2026-06-24,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,7.86,0.0,0.0,6.0,21,Google,0.0
2026-06-24,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,210.21,13776.2,1.0,10.0,35,Google,65.5354169639884
2026-06-24,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,1292.998381,0.0,0.0,5.0,19,Google,0.0
2026-06-24,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,54.93,0.0,0.0,7.0,26,Google,0.0
2026-06-24,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,452.419584,15250.0,1.0,75.0,141,Google,33.70764781040071
2026-06-25,2026-06,Growify_P.max_HP_EOSS_Ind,India,184.766505,0.0,0.0,31.0,1685,Google,0.0
2026-06-25,2026-06,Growify_Performance Max_Listing_IND,India,448.515192,0.0,0.0,54.0,2504,Google,0.0
2026-06-25,2026-06,Growify_Performance Max_Listing_INTL,Australia,8.6,0.0,0.0,2.0,76,Google,0.0
2026-06-25,2026-06,Growify_Performance Max_Listing_INTL,Canada,215.916686,0.0,0.0,6.0,222,Google,0.0
2026-06-25,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,0.0,0.0,0.0,0.0,82,Google,0.0
2026-06-25,2026-06,Growify_Performance Max_Listing_INTL,United States,292.997184,0.0,0.0,8.0,977,Google,0.0
2026-06-25,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,126.02,0.0,0.0,6.0,13,Google,0.0
2026-06-25,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,369.73,0.0,0.0,12.0,32,Google,0.0
2026-06-25,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,2.5,0.0,0.0,2.0,4,Google,0.0
2026-06-25,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,160.01,0.0,0.0,8.0,35,Google,0.0
2026-06-25,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,283.043159,0.0,0.0,32.0,52,Google,0.0
2026-06-26,2026-06,Growify_P.max_HP_EOSS_Ind,India,479.991743,0.0,0.0,81.0,4698,Google,0.0
2026-06-26,2026-06,Growify_Performance Max_Listing_IND,India,864.656805,0.0,0.0,155.0,9031,Google,0.0
2026-06-26,2026-06,Growify_Performance Max_Listing_INTL,Australia,0.0,0.0,0.0,0.0,86,Google,0.0
2026-06-26,2026-06,Growify_Performance Max_Listing_INTL,Canada,43.741501,0.0,0.0,3.0,273,Google,0.0
2026-06-26,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,41.53,0.0,0.0,1.0,164,Google,0.0
2026-06-26,2026-06,Growify_Performance Max_Listing_INTL,United States,205.906751,0.0,0.0,7.0,537,Google,0.0
2026-06-26,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,36.66,0.0,0.0,11.0,31,Google,0.0
2026-06-26,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,228.22,0.0,0.0,2.0,6,Google,0.0
2026-06-26,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,2.85,0.0,0.0,3.0,19,Google,0.0
2026-06-26,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,472.168995,0.0,0.0,88.0,156,Google,0.0
2026-06-27,2026-06,Growify_P.max_HP_EOSS_Ind,India,1231.935516,14675.0,1.0,245.0,12134,Google,11.91214946675829
2026-06-27,2026-06,Growify_Performance Max_Listing_IND,India,1665.380225,0.0,0.0,235.0,11692,Google,0.0
2026-06-27,2026-06,Growify_Performance Max_Listing_INTL,Australia,358.123839,0.0,0.0,13.0,516,Google,0.0
2026-06-27,2026-06,Growify_Performance Max_Listing_INTL,Canada,271.493157,0.0,0.0,10.0,781,Google,0.0
2026-06-27,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,31.12438,0.0,0.0,2.0,444,Google,0.0
2026-06-27,2026-06,Growify_Performance Max_Listing_INTL,United States,1276.814225,0.0,0.0,21.0,1549,Google,0.0
2026-06-27,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,48.88,0.0,0.0,8.0,15,Google,0.0
2026-06-27,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,544.266569,0.0,0.0,12.0,40,Google,0.0
2026-06-27,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,7.16,0.0,0.0,8.0,26,Google,0.0
2026-06-27,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,797.446041,24797.95,2.0,111.0,172,Google,31.096712159863866
2026-06-28,2026-06,Growify_P.max_HP_EOSS_Ind,India,494.03149,0.0,0.0,85.0,4370,Google,0.0
2026-06-28,2026-06,Growify_Performance Max_Listing_IND,India,920.521078,3472.85808,1.33,235.0,12367,Google,3.7727089178070945
2026-06-28,2026-06,Growify_Performance Max_Listing_INTL,Australia,48.67,0.0,0.0,5.0,198,Google,0.0
2026-06-28,2026-06,Growify_Performance Max_Listing_INTL,Canada,152.289596,0.0,0.0,8.0,514,Google,0.0
2026-06-28,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,53.94055,0.0,0.0,4.0,365,Google,0.0
2026-06-28,2026-06,Growify_Performance Max_Listing_INTL,United States,697.675784,23100.0,1.0,17.0,1135,Google,33.10993520164948
2026-06-28,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,3.93,0.0,0.0,3.0,10,Google,0.0
2026-06-28,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,222.229773,0.0,0.0,8.0,32,Google,0.0
2026-06-28,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,163.26,0.0,0.0,3.0,6,Google,0.0
2026-06-28,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,2039.13,0.0,0.0,7.0,47,Google,0.0
2026-06-28,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,528.630818,27790.0,1.0,81.0,159,Google,52.56976902167668
2026-06-29,2026-06,Growify_P.max_HP_EOSS_Ind,India,870.809103,5710.17944,1.94,133.0,8180,Google,6.557326307600622
2026-06-29,2026-06,Growify_Performance Max_Listing_IND,India,953.618612,0.0,0.0,202.0,12258,Google,0.0
2026-06-29,2026-06,Growify_Performance Max_Listing_INTL,Australia,30.954584,0.0,0.0,3.0,478,Google,0.0
2026-06-29,2026-06,Growify_Performance Max_Listing_INTL,Canada,550.750952,0.0,0.0,20.0,611,Google,0.0
2026-06-29,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,170.360117,0.0,0.0,10.0,688,Google,0.0
2026-06-29,2026-06,Growify_Performance Max_Listing_INTL,United States,482.329658,0.0,0.0,13.0,1361,Google,0.0
2026-06-29,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,13.08,0.0,0.0,10.0,25,Google,0.0
2026-06-29,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,323.82,31616.0,1.0,18.0,41,Google,97.6344882959669
2026-06-29,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,67.17,0.0,0.0,2.0,7,Google,0.0
2026-06-29,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,25.5554,17870.0,1.0,11.0,46,Google,699.2651259616363
2026-06-29,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,434.209475,64090.0,1.0,95.0,161,Google,147.6015694959213
2026-06-30,2026-06,Growify_P.max_HP_EOSS_Ind,India,708.590846,0.0,0.0,106.0,5548,Google,0.0
2026-06-30,2026-06,Growify_Performance Max_Listing_IND,India,1014.357696,0.0,0.0,249.0,12876,Google,0.0
2026-06-30,2026-06,Growify_Performance Max_Listing_INTL,Australia,43.94,0.0,0.0,3.0,408,Google,0.0
2026-06-30,2026-06,Growify_Performance Max_Listing_INTL,Canada,251.63,0.0,0.0,3.0,421,Google,0.0
2026-06-30,2026-06,Growify_Performance Max_Listing_INTL,United Kingdom,90.35,0.0,0.0,7.0,606,Google,0.0
2026-06-30,2026-06,Growify_Performance Max_Listing_INTL,United States,456.76,0.0,0.0,19.0,1302,Google,0.0
2026-06-30,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,108.73,0.0,0.0,10.0,27,Google,0.0
2026-06-30,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,170.9,0.0,0.0,20.0,54,Google,0.0
2026-06-30,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,1.26,0.0,0.0,1.0,5,Google,0.0
2026-06-30,2026-06,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,142.8,0.0,0.0,9.0,33,Google,0.0
2026-06-30,2026-06,Growify_XYZ LuxuryP_Search_India-12/12/25,India,498.399497,21190.03052,1.0,75.0,161,Google,42.516155508880864
2026-07-01,2026-07,Growify_P.max_HP_EOSS_Ind,India,578.208673,0.0,0.0,58.0,4182,Google,0.0
2026-07-01,2026-07,Growify_Performance Max_Listing_IND,India,780.21201,0.0,0.0,158.0,8490,Google,0.0
2026-07-01,2026-07,Growify_Performance Max_Listing_INTL,Australia,0.0,0.0,0.0,0.0,49,Google,0.0
2026-07-01,2026-07,Growify_Performance Max_Listing_INTL,Canada,168.195602,0.0,0.0,3.0,388,Google,0.0
2026-07-01,2026-07,Growify_Performance Max_Listing_INTL,United Kingdom,176.99,0.0,0.0,8.0,593,Google,0.0
2026-07-01,2026-07,Growify_Performance Max_Listing_INTL,United States,664.05,0.0,0.0,19.0,1468,Google,0.0
2026-07-01,2026-07,Growify_XYZ LuxuryP_Search_INT-5/21/26,Australia,542.28,0.0,0.0,2.0,6,Google,0.0
2026-07-01,2026-07,Growify_XYZ LuxuryP_Search_INT-5/21/26,Canada,42.4,0.0,0.0,9.0,31,Google,0.0
2026-07-01,2026-07,Growify_XYZ LuxuryP_Search_INT-5/21/26,United Kingdom,20.1,0.0,0.0,1.0,2,Google,0.0
2026-07-01,2026-07,Growify_XYZ LuxuryP_Search_INT-5/21/26,United States,441.972647,0.0,0.0,15.0,33,Google,0.0
2026-07-01,2026-07,Growify_XYZ LuxuryP_Search_India-12/12/25,India,669.148726,7990.0,1.0,73.0,176,Google,11.94054429089655
2026-07-02,2026-07,Growify_P.max_HP_EOSS_Ind,India,0.0,0.0,0.0,0.0,8,Google,0.0
2026-07-02,2026-07,Growify_Performance Max_Listing_IND,India,2.48,0.0,0.0,1.0,118,Google,0.0
2026-07-02,2026-07,Growify_Performance Max_Listing_INTL,United Kingdom,0.0,0.0,0.0,0.0,2,Google,0.0
2026-07-02,2026-07,Growify_Performance Max_Listing_INTL,United States,0.0,0.0,0.0,0.0,7,Google,0.0
2026-07-02,2026-07,Growify_XYZ LuxuryP_Search_India-12/12/25,India,1.73,0.0,0.0,1.0,2,Google,0.0
2026-07-04,2026-07,Growify_P.max_HP_EOSS_Ind,India,1400.090876,2404.41,0.16,62.0,4124,Google,1.717324240315955
2026-07-04,2026-07,Growify_Performance Max_Listing_IND,India,1268.637843,15198.75,0.88,251.0,12557,Google,11.980369404761639
2026-07-04,2026-07,Growify_Performance Max_Listing_INTL,Australia,196.58,0.0,0.0,10.0,892,Google,0.0
2026-07-04,2026-07,Growify_Performance Max_Listing_INTL,Canada,407.69,0.0,0.0,10.0,734,Google,0.0
2026-07-04,2026-07,Growify_Performance Max_Listing_INTL,United Kingdom,97.17,0.0,0.0,4.0,781,Google,0.0
